-0.520581,4.12E-10
-0.522147,4.07E-11
-0.523705,4.13E-10
-0.525255,4.09E-11
-0.526797,4.13E-10
-0.528332,4.11E-11
-0.529858,4.13E-10
-0.531377,4.14E-11
-0.532889,4.13E-10
-0.534393,4.16E-11
-0.535889,4.13E-10
-0.537378,4.18E-11
-0.538859,4.14E-10
-0.540333,4.21E-11
-0.5418,4.14E-10
-0.543259,4.23E-11
-0.544711,4.14E-10
-0.546155,4.25E-11
-0.547592,4.14E-10
-0.549022,4.27E-11
-0.550445,4.15E-10
-0.551861,4.30E-11
-0.553269,4.15E-10
-0.554671,4.32E-11
-0.556065,4.15E-10
-0.557453,4.34E-11
-0.558833,4.15E-10
-0.560206,4.36E-11
-0.561573,4.15E-10
-0.562933,4.38E-11
-0.564286,4.16E-10
-0.565632,4.40E-11
-0.566971,4.16E-10
-0.568304,4.42E-11
-0.56963,4.16E-10
-0.570949,4.45E-11
-0.572262,4.16E-10
-0.573568,4.47E-11
-0.574867,4.17E-10
-0.57616,4.49E-11
-0.577446,4.17E-10
-0.578726,4.51E-11
-0.58,4.17E-10
-0.581267,4.53E-11
-0.582528,4.17E-10
-0.583782,4.55E-11
-0.58503,4.17E-10
-0.586272,4.56E-11
-0.587508,4.18E-10
-0.588737,4.58E-11
-0.589961,4.18E-10
-0.591178,4.60E-11
-0.592389,4.18E-10
-0.593594,4.62E-11
-0.594792,4.18E-10
-0.595985,4.64E-11
-0.597172,4.18E-10
-0.598353,4.66E-11
-0.599528,4.18E-10
-0.600697,4.68E-11
-0.60186,4.19E-10
-0.603017,4.69E-11
-0.604169,4.19E-10
-0.605314,4.71E-11
-0.606454,4.19E-10
-0.607589,4.73E-11
-0.608717,4.19E-10
-0.60984,4.75E-11
-0.610957,4.19E-10
-0.612069,4.77E-11
-0.613175,4.20E-10
-0.614275,4.78E-11
-0.61537,4.20E-10
-0.616459,4.80E-11
-0.617543,4.20E-10
-0.618622,4.82E-11
-0.619695,4.20E-10
-0.620763,4.83E-11
-0.621825,4.20E-10
-0.622882,4.85E-11
-0.623933,4.20E-10
-0.62498,4.87E-11
-0.626021,4.21E-10
-0.627057,4.88E-11
-0.628088,4.21E-10
-0.629113,4.90E-11
-0.630133,4.21E-10
-0.631149,4.91E-11
-0.632159,4.21E-10
-0.633164,4.93E-11
-0.634164,4.21E-10
-0.635159,4.95E-11
-0.636149,4.21E-10
-0.637134,4.96E-11
-0.638114,4.21E-10
-0.639089,4.98E-11
-0.640059,4.22E-10
-0.641024,4.99E-11
-0.641985,4.22E-10
-0.64294,5.01E-11
-0.643891,4.22E-10
-0.644837,5.02E-11
-0.645779,4.22E-10
-0.646715,5.03E-11
-0.647647,4.22E-10
-0.648574,5.05E-11
-0.649497,4.22E-10
-0.650415,5.06E-11
-0.651328,4.22E-10
-0.652237,5.08E-11
-0.653141,4.23E-10
-0.654041,5.09E-11
-0.654936,4.23E-10
-0.655826,5.11E-11
-0.656712,4.23E-10
-0.657594,5.12E-11
-0.658471,4.23E-10
-0.659344,5.13E-11
-0.660213,4.23E-10
-0.661077,5.15E-11
-0.661936,4.23E-10
-0.662792,5.16E-11
-0.663643,4.23E-10
-0.66449,5.17E-11
-0.665332,4.24E-10
-0.666171,5.19E-11
-0.667005,4.24E-10
-0.667835,5.20E-11
-0.66866,4.24E-10
-0.669482,5.21E-11
-0.670299,4.24E-10
-0.671113,5.22E-11
-0.671922,4.24E-10
-0.672727,5.24E-11
-0.673529,4.24E-10
-0.674326,5.25E-11
-0.675119,4.24E-10
-0.675908,5.26E-11
-0.676693,4.24E-10
-0.677474,5.27E-11
-0.678252,4.25E-10
-0.679025,5.29E-11
-0.679795,4.25E-10
-0.68056,5.30E-11
-0.681322,4.25E-10
-0.68208,5.31E-11
-0.682834,4.25E-10
-0.683585,5.32E-11
-0.684331,4.25E-10
-0.685074,5.33E-11
-0.685813,4.25E-10
-0.686549,5.35E-11
-0.68728,4.25E-10
-0.688009,5.36E-11
-0.688733,4.25E-10
-0.689454,5.37E-11
-0.690171,4.26E-10
-0.690884,5.38E-11
-0.691594,4.26E-10
-0.692301,5.39E-11
-0.693003,4.26E-10
-0.693703,5.40E-11
-0.694398,4.26E-10
-0.695091,5.41E-11
-0.69578,4.26E-10
-0.696465,5.42E-11
-0.697147,4.26E-10
-0.697825,5.43E-11
-0.6985,4.26E-10
-0.699172,5.44E-11
-0.69984,4.26E-10
-0.700505,5.45E-11
-0.701167,4.26E-10
-0.701825,5.46E-11
-0.70248,4.26E-10
-0.703132,5.47E-11
-0.70378,4.27E-10
-0.704425,5.48E-11
-0.705067,4.27E-10
-0.705706,5.49E-11
-0.706341,4.27E-10
-0.706973,5.50E-11
-0.707603,4.27E-10
-0.708228,5.51E-11
-0.708851,4.27E-10
-0.709471,5.52E-11
-0.710087,4.27E-10
-0.710701,5.53E-11
-0.711311,4.27E-10
-0.711918,5.54E-11
-0.712523,4.27E-10
-0.713124,5.55E-11
-0.713722,4.27E-10
-0.714317,5.56E-11
-0.714909,4.27E-10
-0.715499,5.57E-11
-0.716085,4.28E-10
-0.716668,5.58E-11
-0.717249,4.28E-10
-0.717826,5.59E-11
-0.718401,4.28E-10
-0.718972,5.60E-11
-0.719541,4.28E-10
-0.720107,5.61E-11
-0.72067,4.28E-10
-0.72123,5.62E-11
-0.721788,4.28E-10
-0.722342,5.62E-11
-0.722894,4.28E-10
-0.723443,5.63E-11
-0.72399,4.28E-10
-0.724533,5.64E-11
-0.725074,4.28E-10
-0.725612,5.65E-11
-0.726148,4.28E-10
-0.72668,5.66E-11
-0.72721,4.28E-10
-0.727738,5.67E-11
-0.728263,4.28E-10
-0.728785,5.67E-11
-0.729304,4.29E-10
-0.729821,5.68E-11
-0.730335,4.29E-10
-0.730847,5.69E-11
-0.731356,4.29E-10
-0.731863,5.70E-11
-0.732367,4.29E-10
-0.732868,5.71E-11
-0.733367,4.29E-10
-0.733864,5.71E-11
-0.734357,4.29E-10
-0.734849,5.72E-11
-0.735338,4.29E-10
-0.735825,5.73E-11
-0.736309,4.29E-10
-0.73679,5.74E-11
-0.73727,4.29E-10
-0.737746,5.74E-11
-0.738221,4.29E-10
-0.738693,5.75E-11
-0.739163,4.29E-10
-0.73963,5.76E-11
-0.740095,4.29E-10
-0.740558,5.77E-11
-0.741018,4.29E-10
-0.741476,5.77E-11
-0.741932,4.30E-10
-0.742385,5.78E-11
-0.742836,4.30E-10
-0.743285,5.79E-11
-0.743732,4.30E-10
-0.744176,5.79E-11
-0.744618,4.30E-10
-0.745058,5.80E-11
-0.745496,4.30E-10
-0.745931,5.81E-11
-0.746365,4.30E-10
-0.746796,5.81E-11
-0.747225,4.30E-10
-0.747652,5.82E-11
-0.748076,4.30E-10
-0.748499,5.83E-11
-0.748919,4.30E-10
-0.749337,5.83E-11
-0.749754,4.30E-10
-0.750168,5.84E-11
-0.75058,4.30E-10
-0.75099,5.85E-11
-0.751398,4.30E-10
-0.751803,5.85E-11
-0.752207,4.30E-10
-0.752609,5.86E-11
-0.753009,4.30E-10
-0.753407,5.87E-11
-0.753802,4.30E-10
-0.754196,5.87E-11
-0.754588,4.31E-10
-0.754978,5.88E-11
-0.755366,4.31E-10
-0.755751,5.88E-11
-0.756135,4.31E-10
-0.756517,5.89E-11
-0.756898,4.31E-10
-0.757276,5.90E-11
-0.757652,4.31E-10
-0.758027,5.90E-11
-0.758399,4.31E-10
-0.75877,5.91E-11
-0.759139,4.31E-10
-0.759505,5.91E-11
-0.759871,4.31E-10
-0.760234,5.92E-11
-0.760595,4.31E-10
-0.760955,5.92E-11
-0.761313,4.31E-10
-0.761669,5.93E-11
-0.762023,4.31E-10
-0.762375,5.94E-11
-0.762726,4.31E-10
-0.763075,5.94E-11
-0.763422,4.31E-10
-0.763768,5.95E-11
-0.764111,4.31E-10
-0.764453,5.95E-11
-0.764794,4.31E-10
-0.765132,5.96E-11
-0.765469,4.31E-10
-0.765804,5.96E-11
-0.766137,4.31E-10
-0.766469,5.97E-11
-0.766799,4.31E-10
-0.767128,5.97E-11
-0.767455,4.32E-10
-0.76778,5.98E-11
-0.768103,4.32E-10
-0.768425,5.98E-11
-0.768746,4.32E-10
-0.769064,5.99E-11
-0.769381,4.32E-10
-0.769697,5.99E-11
-0.770011,4.32E-10
-0.770323,6.00E-11
-0.770634,4.32E-10
-0.770943,6.00E-11
-0.77125,4.32E-10
-0.771557,6.01E-11
-0.771861,4.32E-10
-0.772164,6.01E-11
-0.772466,4.32E-10
-0.772766,6.02E-11
-0.773064,4.32E-10
-0.773361,6.02E-11
-0.773657,4.32E-10
-0.773951,6.03E-11
-0.774243,4.32E-10
-0.774534,6.03E-11
-0.774824,4.32E-10
-0.775112,6.03E-11
-0.775398,4.32E-10
-0.775684,6.04E-11
-0.775968,4.32E-10
-0.77625,6.04E-11
-0.776531,4.32E-10
-0.77681,6.05E-11
-0.777089,4.32E-10
-0.777365,6.05E-11
-0.777641,4.32E-10
-0.777915,6.06E-11
-0.778187,4.32E-10
-0.778458,6.06E-11
-0.778728,4.32E-10
-0.778997,6.06E-11
-0.779264,4.32E-10
-0.77953,6.07E-11
-0.779794,4.32E-10
-0.780057,6.07E-11
-0.780319,4.33E-10
-0.78058,6.08E-11
-0.780839,4.33E-10
-0.781097,6.08E-11
-0.781354,4.33E-10
-0.781609,6.09E-11
-0.781863,4.33E-10
-0.782116,6.09E-11
-0.782367,4.33E-10
-0.782617,6.09E-11
-0.782866,4.33E-10
-0.783114,6.10E-11
-0.78336,4.33E-10
-0.783606,6.10E-11
-0.78385,4.33E-10
-0.784092,6.10E-11
-0.784334,4.33E-10
-0.784574,6.11E-11
-0.784813,4.33E-10
-0.785051,6.11E-11
-0.785288,4.33E-10
-0.785524,6.12E-11
-0.785758,4.33E-10
-0.785991,6.12E-11
-0.786223,4.33E-10
-0.786454,6.12E-11
-0.786684,4.33E-10
-0.786912,6.13E-11
-0.78714,4.33E-10
-0.787366,6.13E-11
-0.787591,4.33E-10
-0.787815,6.13E-11
-0.788038,4.33E-10
-0.78826,6.14E-11
-0.78848,4.33E-10
-0.7887,6.14E-11
-0.788918,4.33E-10
-0.789135,6.14E-11
-0.789352,4.33E-10
-0.789567,6.15E-11
-0.789781,4.33E-10
-0.789994,6.15E-11
-0.790206,4.33E-10
-0.790416,6.15E-11
-0.790626,4.33E-10
-0.790835,6.16E-11
-0.791043,4.33E-10
-0.791249,6.16E-11
-0.791455,4.33E-10
-0.791659,6.16E-11
-0.791863,4.33E-10
-0.792065,6.17E-11
-0.792267,4.33E-10
-0.792467,6.17E-11
-0.792667,4.33E-10
-0.792865,6.17E-11
-0.793063,4.34E-10
-0.793259,6.18E-11
-0.793455,4.34E-10
-0.793649,6.18E-11
-0.793843,4.34E-10
-0.794035,6.18E-11
-0.794227,4.34E-10
-0.794418,6.18E-11
-0.794607,4.34E-10
-0.794796,6.19E-11
-0.794984,4.34E-10
-0.795171,6.19E-11
-0.795356,4.34E-10
-0.795541,6.19E-11
-0.795725,4.34E-10
-0.795908,6.20E-11
-0.796091,4.34E-10
-0.796272,6.20E-11
-0.796452,4.34E-10
-0.796632,6.20E-11
-0.79681,4.34E-10
-0.796988,6.20E-11
-0.797165,4.34E-10
-0.797341,6.21E-11
-0.797515,4.34E-10
-0.79769,6.21E-11
-0.797863,4.34E-10
-0.798035,6.21E-11
-0.798207,4.34E-10
-0.798377,6.22E-11
-0.798547,4.34E-10
-0.798716,6.22E-11
-0.798884,4.34E-10
-0.799051,6.22E-11
-0.799218,4.34E-10
-0.799383,6.22E-11
-0.799548,4.34E-10
-0.799712,6.23E-11
-0.799875,4.34E-10
-0.800037,6.23E-11
-0.800199,4.34E-10
-0.800359,6.23E-11
-0.800519,4.34E-10
-0.800678,6.23E-11
-0.800836,4.34E-10
-0.800994,6.24E-11
-0.80115,4.34E-10
-0.801306,6.24E-11
-0.801461,4.34E-10
-0.801615,6.24E-11
-0.801769,4.34E-10
-0.801922,6.24E-11
-0.802074,4.34E-10
-0.802225,6.25E-11
-0.802375,4.34E-10
-0.802525,6.25E-11
-0.802674,4.34E-10
-0.802822,6.25E-11
-0.802969,4.34E-10
-0.803116,6.25E-11
-0.803262,4.34E-10
-0.803407,6.25E-11
-0.803552,4.34E-10
-0.803696,6.26E-11
-0.803839,4.34E-10
-0.803981,6.26E-11
-0.804122,4.34E-10
-0.804263,6.26E-11
-0.804404,4.34E-10
-0.804543,6.26E-11
-0.804682,4.34E-10
-0.80482,6.27E-11
-0.804957,4.34E-10
-0.805094,6.27E-11
-0.80523,4.34E-10
-0.805365,6.27E-11
-0.8055,4.34E-10
-0.805634,6.27E-11
-0.805767,4.35E-10
-0.8059,6.27E-11
-0.806032,4.35E-10
-0.806163,6.28E-11
-0.806294,4.35E-10
-0.806424,6.28E-11
-0.806553,4.35E-10
-0.806682,6.28E-11
-0.80681,4.35E-10
-0.806937,6.28E-11
-0.807064,4.35E-10
-0.80719,6.28E-11
-0.807316,4.35E-10
-0.807441,6.29E-11
-0.807565,4.35E-10
-0.807688,6.29E-11
-0.807811,4.35E-10
-0.807934,6.29E-11
-0.808055,4.35E-10
-0.808177,6.29E-11
-0.808297,4.35E-10
-0.808417,6.29E-11
-0.808536,4.35E-10
-0.808655,6.30E-11
-0.808773,4.35E-10
-0.808891,6.30E-11
-0.809008,4.35E-10
-0.809124,6.30E-11
-0.80924,4.35E-10
-0.809355,6.30E-11
-0.80947,4.35E-10
-0.809584,6.30E-11
-0.809697,4.35E-10
-0.80981,6.30E-11
-0.809922,4.35E-10
-0.810034,6.31E-11
-0.810145,4.35E-10
-0.810256,6.31E-11
-0.810366,4.35E-10
-0.810475,6.31E-11
-0.810584,4.35E-10
-0.810693,6.31E-11
-0.810801,4.35E-10
-0.810908,6.31E-11
-0.811015,4.35E-10
-0.811121,6.31E-11
-0.811227,4.35E-10
-0.811332,6.32E-11
-0.811437,4.35E-10
-0.811541,6.32E-11
-0.811644,4.35E-10
-0.811748,6.32E-11
-0.81185,4.35E-10
-0.811952,6.32E-11
-0.812054,4.35E-10
-0.812155,6.32E-11
-0.812255,4.35E-10
-0.812355,6.32E-11
-0.812455,4.35E-10
-0.812554,6.33E-11
-0.812652,4.35E-10
-0.81275,6.33E-11
-0.812848,4.35E-10
-0.812945,6.33E-11
-0.813042,4.35E-10
-0.813138,6.33E-11
-0.813233,4.35E-10
-0.813328,6.33E-11
-0.813423,4.35E-10
-0.813517,6.33E-11
-0.813611,4.35E-10
-0.813704,6.34E-11
-0.813797,4.35E-10
-0.813889,6.34E-11
-0.813981,4.35E-10
-0.814072,6.34E-11
-0.814163,4.35E-10
-0.814254,6.34E-11
-0.814344,4.35E-10
-0.814433,6.34E-11
-0.814522,4.35E-10
-0.814611,6.34E-11
-0.814699,4.35E-10
-0.814787,6.34E-11
-0.814874,4.35E-10
-0.814961,6.34E-11
-0.815048,4.35E-10
-0.815134,6.35E-11
-0.815219,4.35E-10
-0.815304,6.35E-11
-0.815389,4.35E-10
-0.815473,6.35E-11
-0.815557,4.35E-10
-0.815641,6.35E-11
-0.815724,4.35E-10
-0.815806,6.35E-11
-0.815888,4.35E-10
-0.81597,6.35E-11
-0.816051,4.35E-10
-0.816132,6.35E-11
-0.816213,4.35E-10
-0.816293,6.36E-11
-0.816373,4.35E-10
-0.816452,6.36E-11
-0.816531,4.35E-10
-0.81661,6.36E-11
-0.816688,4.35E-10
-0.816766,6.36E-11
-0.816843,4.35E-10
-0.81692,6.36E-11
-0.816996,4.35E-10
-0.817073,6.36E-11
-0.817149,4.35E-10
-0.817224,6.36E-11
-0.817299,4.35E-10
-0.817374,6.36E-11
-0.817448,4.35E-10
-0.817522,6.36E-11
-0.817596,4.35E-10
-0.817669,6.37E-11
-0.817742,4.35E-10
-0.817814,6.37E-11
-0.817886,4.35E-10
-0.817958,6.37E-11
-0.818029,4.35E-10
-0.8181,6.37E-11
-0.818171,4.35E-10
-0.818241,6.37E-11
-0.818311,4.35E-10
-0.818381,6.37E-11
-0.81845,4.35E-10
-0.818519,6.37E-11
-0.818587,4.36E-10
-0.818656,6.37E-11
-0.818724,4.36E-10
-0.818791,6.37E-11
-0.818858,4.36E-10
-0.818925,6.38E-11
-0.818992,4.36E-10
-0.819058,6.38E-11
-0.819124,4.36E-10
-0.819189,6.38E-11
-0.819254,4.36E-10
-0.819319,6.38E-11
-0.819384,4.36E-10
-0.819448,6.38E-11
-0.819512,4.36E-10
-0.819575,6.38E-11
-0.819639,4.36E-10
-0.819702,6.38E-11
-0.819764,4.36E-10
-0.819826,6.38E-11
-0.819888,4.36E-10
-0.81995,6.38E-11
-0.820011,4.36E-10
-0.820073,6.38E-11
-0.820133,4.36E-10
-0.820194,6.39E-11
-0.820254,4.36E-10
-0.820314,6.39E-11
-0.820373,4.36E-10
-0.820432,6.39E-11
-0.820491,4.36E-10
-0.82055,6.39E-11
-0.820608,4.36E-10
-0.820666,6.39E-11
-0.820724,4.36E-10
-0.820782,6.39E-11
-0.820839,4.36E-10
-0.820896,6.39E-11
-0.820952,4.36E-10
-0.821009,6.39E-11
-0.821065,4.36E-10
-0.821121,6.39E-11
-0.821176,4.36E-10
-0.821231,6.39E-11
-0.821286,4.36E-10
-0.821341,6.39E-11
-0.821395,4.36E-10
-0.821449,6.40E-11
-0.821503,4.36E-10
-0.821557,6.40E-11
-0.82161,4.36E-10
-0.821663,6.40E-11
-0.821716,4.36E-10
-0.821768,6.40E-11
-0.82182,4.36E-10
-0.821872,6.40E-11
-0.821924,4.36E-10
-0.821976,6.40E-11
-0.822027,4.36E-10
-0.822078,6.40E-11
-0.822128,4.36E-10
-0.822179,6.40E-11
-0.822229,4.36E-10
-0.822279,6.40E-11
-0.822328,4.36E-10
-0.822378,6.40E-11
-0.822427,4.36E-10
-0.822476,6.40E-11
-0.822525,4.36E-10
-0.822573,6.40E-11
-0.822621,4.36E-10
-0.822669,6.40E-11
-0.822717,4.36E-10
-0.822764,6.41E-11
-0.822812,4.36E-10
-0.822859,6.41E-11
-0.822905,4.36E-10
-0.822952,6.41E-11
-0.822998,4.36E-10
-0.823044,6.41E-11
-0.82309,4.36E-10
-0.823136,6.41E-11
-0.823181,4.36E-10
-0.823226,6.41E-11
-0.823271,4.36E-10
-0.823316,6.41E-11
-0.82336,4.36E-10
-0.823404,6.41E-11
-0.823448,4.36E-10
-0.823492,6.41E-11
-0.823536,4.36E-10
-0.823579,6.41E-11
-0.823622,4.36E-10
-0.823665,6.41E-11
-0.823708,4.36E-10
-0.82375,6.41E-11
-0.823792,4.36E-10
-0.823835,6.41E-11
-0.823876,4.36E-10
-0.823918,6.41E-11
-0.823959,4.36E-10
-0.824001,6.42E-11
-0.824042,4.36E-10
-0.824082,6.42E-11
-0.824123,4.36E-10
-0.824163,6.42E-11
-0.824204,4.36E-10
-0.824244,6.42E-11
-0.824283,4.36E-10
-0.824323,6.42E-11
-0.824362,4.36E-10
-0.824402,6.42E-11
-0.824441,4.36E-10
-0.824479,6.42E-11
-0.824518,4.36E-10
-0.824556,6.42E-11
-0.824595,4.36E-10
-0.824633,6.42E-11
-0.82467,4.36E-10
-0.824708,6.42E-11
-0.824746,4.36E-10
-0.824783,6.42E-11
-0.82482,4.36E-10
-0.824857,6.42E-11
-0.824893,4.36E-10
-0.82493,6.42E-11
-0.824966,4.36E-10
-0.825002,6.42E-11
-0.825038,4.36E-10
-0.825074,6.42E-11
-0.82511,4.36E-10
-0.825145,6.42E-11
-0.825181,4.36E-10
-0.825216,6.42E-11
-0.825251,4.36E-10
-0.825285,6.43E-11
-0.82532,4.36E-10
-0.825354,6.43E-11
-0.825388,4.36E-10
-0.825422,6.43E-11
-0.825456,4.36E-10
-0.82549,6.43E-11
-0.825524,4.36E-10
-0.825557,6.43E-11
-0.82559,4.36E-10
-0.825623,6.43E-11
-0.825656,4.36E-10
-0.825689,6.43E-11
-0.825721,4.36E-10
-0.825754,6.43E-11
-0.825786,4.36E-10
-0.825818,6.43E-11
-0.82585,4.36E-10
-0.825881,6.43E-11
-0.825913,4.36E-10
-0.825944,6.43E-11
-0.825976,4.36E-10
-0.826007,6.43E-11
-0.826038,4.36E-10
-0.826068,6.43E-11
-0.826099,4.36E-10
-0.826129,6.43E-11
-0.82616,4.36E-10
-0.82619,6.43E-11
-0.82622,4.36E-10
-0.82625,6.43E-11
-0.826279,4.36E-10
-0.826309,6.43E-11
-0.826338,4.36E-10
-0.826368,6.43E-11
-0.826397,4.36E-10
-0.826426,6.43E-11
-0.826455,4.36E-10
-0.826483,6.43E-11
-0.826512,4.36E-10
-0.82654,6.44E-11
-0.826568,4.36E-10
-0.826597,6.44E-11
-0.826625,4.36E-10
-0.826652,6.44E-11
-0.82668,4.36E-10
-0.826708,6.44E-11
-0.826735,4.36E-10
