-0.820504,-0.0007258,0.0148097
-0.580826,-0.00539748,0.00118153
-0.660127,-0.00847078,0.00522683
0.791285,-0.00177781,-0.0120568
-0.632289,-0.0152566,0.00324005
-0.595072,-0.00953392,0.00189267
-0.783046,-0.00656544,0.0118633
0.146319,-0.060941,0.00291877
0.722877,0.011031,-0.00801681
0.832873,0.00209775,-0.015131
-0.627734,-0.0144234,0.00365402
0.822059,-0.00142834,-0.0142064
