6.04193e-13, 6.30909e-13, 6.58805e-13, 6.87936e-13, 7.18354e-13, 7.50117e-13, 7.83285e-13, 8.17919e-13, 8.54085e-13, 8.91849e-13, 9.31284e-13, 9.72462e-13, 1.01546e-12, 1.06036e-12, 1.10725e-12, 1.15621e-12, 1.20733e-12, 1.26071e-12, 1.31646e-12, 1.37467e-12, 1.43545e-12, 1.49892e-12,  1.5652e-12, 1.63441e-12, 1.70668e-12, 1.78214e-12, 1.86094e-12, 1.94322e-12, 2.02915e-12, 2.11887e-12, 2.21256e-12, 2.31039e-12, 2.41255e-12, 2.51922e-12, 2.63061e-12, 2.74693e-12, 2.86839e-12, 2.99522e-12, 3.12766e-12, 3.26596e-12, 3.41037e-12, 3.56116e-12, 3.71862e-12, 3.88305e-12, 4.05474e-12, 4.23403e-12, 4.42125e-12, 4.61674e-12, 4.82088e-12, 5.03404e-12, 5.25663e-12, 5.48906e-12, 5.73177e-12,  5.9852e-12, 6.24985e-12,  6.5262e-12, 6.81476e-12, 7.11609e-12, 7.43074e-12,  7.7593e-12, 8.10239e-12, 8.46066e-12, 8.83476e-12,  9.2254e-12, 9.63332e-12, 1.00593e-11, 1.05041e-11, 1.09685e-11, 1.14535e-11, 1.19599e-11, 1.24888e-11,  1.3041e-11, 1.36176e-11, 1.42197e-11, 1.48485e-11,  1.5505e-11, 1.61906e-11, 1.69065e-11, 1.76541e-11, 1.84347e-11, 1.92498e-11, 2.01009e-11, 2.09897e-11, 2.19178e-11,  2.2887e-11,  2.3899e-11, 2.49557e-11, 2.60591e-11, 2.72114e-11, 2.84146e-11,  2.9671e-11, 3.09829e-11, 3.23529e-11, 3.37834e-11, 3.52772e-11, 3.68371e-11, 3.84659e-11, 4.01667e-11, 4.19428e-11, 4.37973e-11;
9.22553e-13, 9.63345e-13, 1.00594e-12, 1.05042e-12, 1.09687e-12, 1.14537e-12, 1.19601e-12, 1.24889e-12, 1.30412e-12, 1.36178e-12, 1.42199e-12, 1.48487e-12, 1.55052e-12, 1.61908e-12, 1.69067e-12, 1.76543e-12, 1.84349e-12,   1.925e-12, 2.01012e-12,   2.099e-12, 2.19181e-12, 2.28873e-12, 2.38993e-12,  2.4956e-12, 2.60595e-12, 2.72118e-12,  2.8415e-12, 2.96714e-12, 3.09834e-12, 3.23534e-12, 3.37839e-12, 3.52777e-12, 3.68376e-12, 3.84664e-12, 4.01673e-12, 4.19433e-12, 4.37979e-12, 4.57345e-12, 4.77568e-12, 4.98684e-12, 5.20734e-12, 5.43759e-12, 5.67803e-12, 5.92909e-12, 6.19125e-12, 6.46501e-12, 6.75087e-12, 7.04937e-12, 7.36107e-12, 7.68655e-12, 8.02643e-12, 8.38133e-12, 8.75193e-12, 9.13891e-12,   9.543e-12, 9.96496e-12, 1.04056e-11, 1.08657e-11, 1.13461e-11, 1.18478e-11, 1.23717e-11, 1.29187e-11, 1.34899e-11, 1.40864e-11, 1.47093e-11, 1.53597e-11, 1.60388e-11,  1.6748e-11, 1.74885e-11, 1.82618e-11, 1.90693e-11, 1.99125e-11, 2.07929e-11, 2.17123e-11, 2.26724e-11, 2.36749e-11, 2.47217e-11, 2.58148e-11, 2.69563e-11, 2.81482e-11, 2.93928e-11, 3.06925e-11, 3.20496e-11, 3.34667e-11, 3.49465e-11, 3.64917e-11, 3.81052e-11, 3.97901e-11, 4.15495e-11, 4.33867e-11, 4.53051e-11, 4.73084e-11, 4.94002e-11, 5.15845e-11, 5.38654e-11, 5.62471e-11, 5.87342e-11, 6.13312e-11, 6.40431e-11, 6.68749e-11;
1.40866e-12, 1.47095e-12, 1.53599e-12,  1.6039e-12, 1.67482e-12, 1.74888e-12, 1.82621e-12, 1.90696e-12, 1.99128e-12, 2.07932e-12, 2.17126e-12, 2.26727e-12, 2.36752e-12, 2.47221e-12, 2.58152e-12, 2.69566e-12, 2.81486e-12, 2.93932e-12, 3.06929e-12,   3.205e-12, 3.34672e-12,  3.4947e-12, 3.64922e-12, 3.81058e-12, 3.97907e-12, 4.15501e-12, 4.33873e-12, 4.53057e-12,  4.7309e-12, 4.94009e-12, 5.15852e-12, 5.38661e-12, 5.62479e-12,  5.8735e-12, 6.13321e-12,  6.4044e-12, 6.68758e-12, 6.98328e-12, 7.29206e-12, 7.61449e-12, 7.95118e-12, 8.30275e-12, 8.66987e-12, 9.05322e-12, 9.45353e-12, 9.87153e-12,  1.0308e-11, 1.07638e-11, 1.12397e-11, 1.17367e-11, 1.22557e-11, 1.27976e-11, 1.33635e-11, 1.39543e-11, 1.45714e-11, 1.52157e-11, 1.58884e-11,  1.6591e-11, 1.73246e-11, 1.80906e-11, 1.88905e-11, 1.97258e-11,  2.0598e-11, 2.15088e-11, 2.24598e-11, 2.34529e-11, 2.44899e-11, 2.55728e-11, 2.67035e-11, 2.78843e-11, 2.91172e-11, 3.04047e-11, 3.17491e-11, 3.31529e-11, 3.46188e-11, 3.61496e-11,  3.7748e-11, 3.94171e-11,   4.116e-11, 4.29799e-11, 4.48804e-11, 4.68648e-11,  4.8937e-11, 5.11009e-11, 5.33604e-11, 5.57198e-11, 5.81835e-11, 6.07562e-11, 6.34426e-11, 6.62479e-11, 6.91771e-11, 7.22359e-11, 7.54299e-11, 7.87652e-11, 8.22479e-11, 8.58847e-11, 8.96822e-11, 9.36477e-11, 9.77884e-11, 1.02112e-10;
2.15091e-12, 2.24601e-12, 2.34532e-12, 2.44903e-12, 2.55731e-12, 2.67039e-12, 2.78847e-12, 2.91176e-12, 3.04051e-12, 3.17495e-12, 3.31534e-12, 3.46193e-12, 3.61501e-12, 3.77485e-12, 3.94176e-12, 4.11605e-12, 4.29805e-12,  4.4881e-12, 4.68655e-12, 4.89377e-12, 5.11016e-12, 5.33611e-12, 5.57205e-12, 5.81843e-12,  6.0757e-12, 6.34435e-12, 6.62488e-12, 6.91781e-12, 7.22369e-12,  7.5431e-12, 7.87663e-12, 8.22491e-12, 8.58858e-12, 8.96834e-12, 9.36489e-12, 9.77898e-12, 1.02114e-11, 1.06629e-11, 1.11344e-11, 1.16267e-11, 1.21408e-11, 1.26776e-11, 1.32382e-11, 1.38235e-11, 1.44347e-11,  1.5073e-11, 1.57395e-11, 1.64354e-11, 1.71621e-11,  1.7921e-11, 1.87134e-11, 1.95408e-11, 2.04049e-11, 2.13071e-11, 2.22492e-11,  2.3233e-11, 2.42603e-11,  2.5333e-11, 2.64532e-11, 2.76228e-11, 2.88442e-11, 3.01196e-11, 3.14514e-11, 3.28421e-11, 3.42943e-11, 3.58106e-11, 3.73941e-11, 3.90475e-11, 4.07741e-11,  4.2577e-11, 4.44596e-11, 4.64254e-11, 4.84782e-11, 5.06217e-11, 5.28601e-11, 5.51974e-11,  5.7638e-11, 6.01866e-11, 6.28478e-11, 6.56267e-11, 6.85285e-11, 7.15586e-11, 7.47227e-11, 7.80267e-11, 8.14768e-11, 8.50794e-11, 8.88414e-11, 9.27696e-11, 9.68716e-11, 1.01155e-10, 1.05628e-10, 1.10298e-10, 1.15175e-10, 1.20268e-10, 1.25586e-10, 1.31139e-10, 1.36937e-10, 1.42992e-10, 1.49315e-10, 1.55917e-10;
3.28425e-12, 3.42947e-12, 3.58111e-12, 3.73946e-12,  3.9048e-12, 4.07746e-12, 4.25775e-12, 4.44602e-12, 4.64261e-12, 4.84789e-12, 5.06224e-12, 5.28608e-12, 5.51981e-12, 5.76388e-12, 6.01874e-12, 6.28487e-12, 6.56276e-12, 6.85295e-12, 7.15596e-12, 7.47238e-12, 7.80278e-12, 8.14779e-12, 8.50806e-12, 8.88426e-12, 9.27709e-12, 9.68729e-12, 1.01156e-11, 1.05629e-11,   1.103e-11, 1.15177e-11,  1.2027e-11, 1.25587e-11,  1.3114e-11, 1.36939e-11, 1.42994e-11, 1.49317e-11, 1.55919e-11, 1.62813e-11, 1.70012e-11,  1.7753e-11,  1.8538e-11, 1.93576e-11, 2.02136e-11, 2.11073e-11, 2.20406e-11, 2.30152e-11, 2.40329e-11, 2.50955e-11, 2.62052e-11, 2.73639e-11, 2.85738e-11, 2.98372e-11, 3.11565e-11, 3.25342e-11, 3.39727e-11, 3.54749e-11, 3.70435e-11, 3.86814e-11, 4.03918e-11, 4.21778e-11, 4.40427e-11, 4.59902e-11, 4.80237e-11, 5.01471e-11, 5.23645e-11, 5.46799e-11, 5.70976e-11, 5.96223e-11, 6.22586e-11, 6.50115e-11,  6.7886e-11, 7.08877e-11, 7.40222e-11, 7.72952e-11, 8.07129e-11, 8.42818e-11, 8.80084e-11, 9.18999e-11, 9.59634e-11, 1.00207e-10, 1.04637e-10, 1.09264e-10, 1.14095e-10,  1.1914e-10, 1.24408e-10, 1.29909e-10, 1.35653e-10, 1.41651e-10, 1.47915e-10, 1.54455e-10, 1.61285e-10, 1.68416e-10, 1.75863e-10, 1.83639e-10, 1.91759e-10, 2.00238e-10, 2.09092e-10, 2.18337e-10, 2.27991e-10, 2.38072e-10;
5.01478e-12, 5.23652e-12, 5.46806e-12, 5.70984e-12, 5.96231e-12, 6.22594e-12, 6.50123e-12,  6.7887e-12, 7.08887e-12, 7.40232e-12, 7.72962e-12,  8.0714e-12, 8.42829e-12, 8.80096e-12, 9.19011e-12, 9.59647e-12, 1.00208e-11, 1.04639e-11, 1.09266e-11, 1.14097e-11, 1.19142e-11,  1.2441e-11, 1.29911e-11, 1.35655e-11, 1.41653e-11, 1.47917e-11, 1.54457e-11, 1.61287e-11, 1.68418e-11, 1.75865e-11, 1.83641e-11, 1.91761e-11, 2.00241e-11, 2.09095e-11,  2.1834e-11, 2.27994e-11, 2.38075e-11, 2.48602e-11, 2.59595e-11, 2.71073e-11, 2.83059e-11, 2.95575e-11, 3.08644e-11, 3.22292e-11, 3.36542e-11, 3.51423e-11, 3.66962e-11, 3.83188e-11, 4.00131e-11, 4.17823e-11, 4.36298e-11,  4.5559e-11, 4.75734e-11,  4.9677e-11, 5.18735e-11, 5.41672e-11, 5.65623e-11, 5.90633e-11, 6.16749e-11, 6.44019e-11, 6.72496e-11, 7.02231e-11, 7.33281e-11, 7.65705e-11, 7.99562e-11, 8.34916e-11, 8.71833e-11, 9.10382e-11, 9.50636e-11,  9.9267e-11, 1.03656e-10,  1.0824e-10, 1.13026e-10, 1.18023e-10, 1.23242e-10, 1.28691e-10, 1.34381e-10, 1.40323e-10, 1.46528e-10, 1.53007e-10, 1.59772e-10, 1.66837e-10, 1.74214e-10, 1.81917e-10, 1.89961e-10,  1.9836e-10, 2.07131e-10,  2.1629e-10, 2.25854e-10,  2.3584e-10, 2.46268e-10, 2.57157e-10, 2.68528e-10, 2.80401e-10,   2.928e-10, 3.05746e-10, 3.19265e-10, 3.33382e-10, 3.48123e-10, 3.63516e-10;
7.65715e-12, 7.99573e-12, 8.34927e-12, 8.71845e-12, 9.10395e-12, 9.50649e-12, 9.92684e-12, 1.03658e-11, 1.08241e-11, 1.13027e-11, 1.18025e-11, 1.23244e-11, 1.28693e-11, 1.34383e-11, 1.40325e-11,  1.4653e-11, 1.53009e-11, 1.59775e-11, 1.66839e-11, 1.74216e-11,  1.8192e-11, 1.89964e-11, 1.98363e-11, 2.07134e-11, 2.16293e-11, 2.25857e-11, 2.35843e-11, 2.46271e-11, 2.57161e-11, 2.68532e-11, 2.80405e-11, 2.92804e-11, 3.05751e-11,  3.1927e-11, 3.33387e-11, 3.48128e-11, 3.63521e-11, 3.79595e-11, 3.96379e-11, 4.13906e-11, 4.32207e-11, 4.51318e-11, 4.71274e-11, 4.92112e-11, 5.13872e-11, 5.36593e-11,  5.6032e-11, 5.85095e-11, 6.10966e-11, 6.37981e-11, 6.66191e-11, 6.95647e-11, 7.26406e-11, 7.58526e-11, 7.92065e-11, 8.27088e-11, 8.63659e-11, 9.01847e-11, 9.41724e-11, 9.83363e-11, 1.02684e-10, 1.07225e-10, 1.11966e-10, 1.16917e-10, 1.22086e-10, 1.27485e-10, 1.33122e-10, 1.39008e-10, 1.45154e-10, 1.51572e-10, 1.58274e-10, 1.65273e-10, 1.72581e-10, 1.80212e-10,  1.8818e-10, 1.96501e-10, 2.05189e-10, 2.14262e-10, 2.23736e-10, 2.33629e-10, 2.43959e-10, 2.54746e-10,  2.6601e-10, 2.77772e-10, 2.90055e-10,  3.0288e-10, 3.16272e-10, 3.30257e-10, 3.44859e-10, 3.60108e-10, 3.76031e-10, 3.92658e-10,  4.1002e-10, 4.28149e-10, 4.47081e-10, 4.66849e-10, 4.87492e-10, 5.09047e-10, 5.31555e-10, 5.55059e-10;
1.16918e-11, 1.22088e-11, 1.27486e-11, 1.33123e-11,  1.3901e-11, 1.45156e-11, 1.51575e-11, 1.58277e-11, 1.65275e-11, 1.72583e-11, 1.80214e-11, 1.88183e-11, 1.96503e-11, 2.05192e-11, 2.14265e-11, 2.23739e-11, 2.33632e-11, 2.43963e-11,  2.5475e-11, 2.66014e-11, 2.77776e-11, 2.90058e-11, 3.02884e-11, 3.16276e-11, 3.30261e-11, 3.44864e-11, 3.60113e-11, 3.76036e-11, 3.92663e-11, 4.10025e-11, 4.28155e-11, 4.47087e-11, 4.66855e-11, 4.87498e-11, 5.09054e-11, 5.31562e-11, 5.55066e-11,  5.7961e-11, 6.05238e-11,    6.32e-11, 6.59945e-11, 6.89125e-11, 7.19596e-11, 7.51414e-11, 7.84639e-11, 8.19333e-11, 8.55561e-11, 8.93391e-11, 9.32894e-11, 9.74144e-11, 1.01722e-10,  1.0622e-10, 1.10916e-10, 1.15821e-10, 1.20942e-10, 1.26289e-10, 1.31873e-10, 1.37704e-10, 1.43793e-10, 1.50151e-10, 1.56791e-10, 1.63723e-10, 1.70963e-10, 1.78522e-10, 1.86416e-10, 1.94658e-10, 2.03265e-10, 2.12253e-10, 2.21638e-10, 2.31438e-10, 2.41672e-10, 2.52358e-10, 2.63516e-10, 2.75168e-10, 2.87335e-10,  3.0004e-10, 3.13307e-10,  3.2716e-10, 3.41626e-10, 3.56732e-10, 3.72505e-10, 3.88976e-10, 4.06175e-10, 4.24135e-10, 4.42889e-10, 4.62472e-10, 4.82921e-10, 5.04274e-10, 5.26572e-10, 5.49855e-10, 5.74168e-10, 5.99555e-10, 6.26066e-10, 6.53748e-10, 6.82655e-10, 7.12839e-10, 7.44359e-10, 7.77272e-10,  8.1164e-10, 8.47528e-10;
1.78524e-11, 1.86418e-11, 1.94661e-11, 2.03268e-11, 2.12256e-11, 2.21641e-11, 2.31442e-11, 2.41675e-11, 2.52361e-11,  2.6352e-11, 2.75172e-11, 2.87339e-11, 3.00044e-11, 3.13311e-11, 3.27165e-11, 3.41631e-11, 3.56737e-11,  3.7251e-11, 3.88981e-11, 4.06181e-11, 4.24141e-11, 4.42895e-11, 4.62478e-11, 4.82928e-11, 5.04281e-11, 5.26579e-11, 5.49862e-11, 5.74175e-11, 5.99563e-11, 6.26074e-11, 6.53757e-11, 6.82664e-11, 7.12849e-11, 7.44369e-11, 7.77283e-11, 8.11651e-11,  8.4754e-11, 8.85015e-11, 9.24148e-11,  9.6501e-11, 1.00768e-10, 1.05224e-10, 1.09876e-10, 1.14735e-10, 1.19808e-10, 1.25105e-10, 1.30637e-10, 1.36413e-10, 1.42445e-10, 1.48744e-10, 1.55321e-10, 1.62188e-10,  1.6936e-10, 1.76848e-10, 1.84668e-10, 1.92833e-10,  2.0136e-10, 2.10263e-10,  2.1956e-10, 2.29269e-10, 2.39406e-10, 2.49992e-10, 2.61046e-10, 2.72588e-10, 2.84641e-10, 2.97227e-10, 3.10369e-10, 3.24093e-10, 3.38423e-10, 3.53387e-10, 3.69013e-10, 3.85329e-10, 4.02367e-10, 4.20159e-10, 4.38737e-10, 4.58136e-10, 4.78393e-10, 4.99546e-10, 5.21635e-10,   5.447e-10, 5.68784e-10, 5.93934e-10, 6.20196e-10, 6.47619e-10, 6.76254e-10, 7.06156e-10,  7.3738e-10, 7.69984e-10, 8.04031e-10, 8.39582e-10, 8.76706e-10, 9.15471e-10,  9.5595e-10, 9.98219e-10, 1.04236e-09, 1.08845e-09, 1.13657e-09, 1.18683e-09, 1.23931e-09,  1.2941e-09;
2.72592e-11, 2.84645e-11, 2.97231e-11, 3.10374e-11, 3.24097e-11, 3.38428e-11, 3.53392e-11, 3.69018e-11, 3.85335e-11, 4.02373e-11, 4.20164e-11, 4.38743e-11, 4.58142e-11,   4.784e-11, 4.99553e-11, 5.21642e-11, 5.44707e-11, 5.68792e-11, 5.93942e-11, 6.20204e-11, 6.47628e-11, 6.76264e-11, 7.06166e-11,  7.3739e-11, 7.69995e-11, 8.04042e-11, 8.39594e-11, 8.76718e-11, 9.15483e-11, 9.55963e-11, 9.98232e-11, 1.04237e-10, 1.08846e-10, 1.13659e-10, 1.18685e-10, 1.23932e-10, 1.29412e-10, 1.35134e-10,  1.4111e-10, 1.47349e-10, 1.53864e-10, 1.60668e-10, 1.67772e-10,  1.7519e-10, 1.82937e-10, 1.91025e-10, 1.99472e-10, 2.08292e-10, 2.17502e-10, 2.27119e-10, 2.37161e-10, 2.47648e-10, 2.58598e-10, 2.70032e-10, 2.81972e-10,  2.9444e-10, 3.07459e-10, 3.21054e-10,  3.3525e-10, 3.50074e-10, 3.65553e-10, 3.81717e-10, 3.98595e-10, 4.16219e-10, 4.34623e-10, 4.53841e-10, 4.73908e-10, 4.94863e-10, 5.16744e-10, 5.39593e-10, 5.63452e-10, 5.88366e-10, 6.14381e-10, 6.41547e-10, 6.69914e-10, 6.99535e-10, 7.30467e-10, 7.62765e-10, 7.96492e-10, 8.31711e-10, 8.68486e-10, 9.06888e-10, 9.46987e-10,  9.8886e-10, 1.03258e-09, 1.07824e-09, 1.12592e-09,  1.1757e-09, 1.22769e-09, 1.28197e-09, 1.33866e-09, 1.39785e-09, 1.45966e-09,  1.5242e-09, 1.59159e-09, 1.66197e-09, 1.73545e-09, 1.81219e-09, 1.89232e-09, 1.97599e-09;
